Client ID,Best Local Accuracy,Best Local Accuracy Top-5,Best Global Accuracy,Best Global Accuracy Top-5,Best Global Model Train,Best Global Model Test,Best Global Model Train,Best Global Model Test,Hyperparameters
0,0.8353413654618473,0.9879518072289156,0.8564,0.9884,0.8896834935897436,0.8574,0.9929086538461539,0.9917,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1.0, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv2', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv2_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=1.0_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1508-15', 'seed': 1, 'device': 'cuda:1'}"
1,0.8805220883534136,0.9919678714859438,0.8569,0.99,0.8896834935897436,0.8574,0.9929086538461539,0.9917,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1.0, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv2', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv2_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=1.0_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1508-15', 'seed': 1, 'device': 'cuda:1'}"
0,0.8696088264794383,0.9919759277833501,0.6731,0.7923,0.8334735576923077,0.8003,0.9932491987179487,0.9906,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1.0, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv1', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=1.0_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1533-25', 'seed': 12, 'device': 'cuda:4'}"
1,0.8844221105527639,0.9909547738693467,0.7502,0.9847,0.8334735576923077,0.8003,0.9932491987179487,0.9906,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1.0, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv1', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=1.0_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1533-25', 'seed': 12, 'device': 'cuda:4'}"
0,0.8665997993981945,0.9909729187562688,0.8724,0.9927,0.9021033653846153,0.8724,0.9938100961538462,0.9937,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1e+200, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv2', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv2_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=1e+200_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1533-01', 'seed': 12, 'device': 'cuda:0'}"
1,0.8693467336683417,0.9899497487437185,0.8721,0.9924,0.9021033653846153,0.8724,0.9938100961538462,0.9937,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1e+200, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv2', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv2_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=1e+200_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1533-01', 'seed': 12, 'device': 'cuda:0'}"
0,0.8645937813440321,0.9919759277833501,0.8674,0.9915,0.8999198717948718,0.8691,0.9934094551282051,0.9934,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1e+200, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv1', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=1e+200_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1534-11', 'seed': 12, 'device': 'cuda:3'}"
1,0.871356783919598,0.992964824120603,0.8678,0.9918,0.8999198717948718,0.8691,0.9934094551282051,0.9934,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1e+200, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv1', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=1e+200_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1534-11', 'seed': 12, 'device': 'cuda:3'}"
0,0.8495486459378134,0.9919759277833501,0.6369,0.8837,0.8480969551282052,0.8101,0.9901642628205128,0.9898,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.5, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv1', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=0.5_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1535-00', 'seed': 12, 'device': 'cuda:5'}"
1,0.9005025125628141,0.9959798994974874,0.6892,0.9795,0.8480969551282052,0.8101,0.9901642628205128,0.9898,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.5, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv1', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=0.5_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1535-00', 'seed': 12, 'device': 'cuda:5'}"
0,0.8294884653961886,0.9859578736208626,0.8062,0.9855,0.8526241987179487,0.812,0.9885216346153847,0.988,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.5, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv2', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv2_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=0.5_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1534-30', 'seed': 12, 'device': 'cuda:2'}"
1,0.8804020100502512,0.9909547738693467,0.7776,0.9787,0.8526241987179487,0.812,0.9885216346153847,0.988,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 0.5, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv2', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv2_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=0.5_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1534-30', 'seed': 12, 'device': 'cuda:2'}"
0,0.8485456369107321,0.9899699097291875,0.8449,0.9894,0.8819511217948718,0.8463,0.9929086538461539,0.9916,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1.0, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv2', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv2_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=1.0_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1541-47', 'seed': 12, 'device': 'cuda:1'}"
1,0.8824120603015075,0.9909547738693467,0.8436,0.9904,0.8819511217948718,0.8463,0.9929086538461539,0.9916,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1.0, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv2', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv2_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=1.0_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1541-47', 'seed': 12, 'device': 'cuda:1'}"
0,0.8545636910732196,0.9909729187562688,0.8052,0.9922,0.8591346153846153,0.8255,0.9928485576923077,0.9934,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1.0, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv1', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=1.0_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1558-11', 'seed': 123, 'device': 'cuda:4'}"
1,0.8904522613065327,0.9949748743718593,0.7514,0.8921,0.8591346153846153,0.8255,0.9928485576923077,0.9934,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1.0, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv1', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=1.0_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1558-11', 'seed': 123, 'device': 'cuda:4'}"
0,0.8611670020120724,0.9949698189134809,0.8628,0.9912,0.8990384615384616,0.8634,0.9935897435897436,0.9931,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1e+200, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv2', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv2_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=1e+200_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1600-03', 'seed': 123, 'device': 'cuda:0'}"
1,0.8522613065326633,0.9849246231155779,0.8633,0.9918,0.8990384615384616,0.8634,0.9935897435897436,0.9931,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1e+200, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv2', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv2_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=1e+200_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1600-03', 'seed': 123, 'device': 'cuda:0'}"
0,0.8661971830985915,0.993963782696177,0.8625,0.9913,0.8984375,0.8642,0.9939703525641026,0.9932,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1e+200, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv1', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=1e+200_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1600-25', 'seed': 123, 'device': 'cuda:3'}"
1,0.8361809045226131,0.9849246231155779,0.8613,0.9912,0.8984375,0.8642,0.9939703525641026,0.9932,"{'epochs': 5, 'comm_round': 50, 'sample_fraction': 1.0, 'alpha': 1e+200, 'dataset': 'cifar10', 'datadir': '../data/', 'partition': 'subsample', 'alg': 'sflv1', 'model': 'resnet-18', 'n_parties': 2, 'lr': 0.01, 'mu': 1, 'std_coeff': 2.5, 'unif_coeff': 0.5, 'batch_size': 128, 'load_first_net': 1, 'pool_option': 'FIFO', 'model_buffer_size': 1, 'optimizer': 'sgd', 'simp_width': 1, 'out_dim': 256, 'reg': 0.0005, 'temperature': 0.5, 'logdir': './', 'log_file_name': 'logs/experiment_log-alg=sflv1_partition=subsample_lr=0.01_epochs=5_num_users=2_beta=1e+200_batch_size=128_opt=sgd_dataset=cifar10_2024-03-17-1600-25', 'seed': 123, 'device': 'cuda:3'}"
